Field.Season,TimeBlock,Site,Quadrat,HD_Cat,HD_Cont,NPP,WE,Region,WaveEnergy,Taxonomic_Name,functional_group,life_history,prop_cover
KI2018,After,site8,Q57.0,Medium,1212.82819,1077.882561,sheltered,South Lagoon,24.82366817,Lobophytum,Soft_coral,Soft_Coral,0
KI2018,After,site8,Q57.0,Medium,1212.82819,1077.882561,sheltered,South Lagoon,24.82366817,Sarcophyton,Soft_coral,Soft_Coral,0
KI2018,After,site8,Q57.0,Medium,1212.82819,1077.882561,sheltered,South Lagoon,24.82366817,Sinularia,Soft_coral,Soft_Coral,0
KI2018,After,site8,Q58.3,Medium,1212.82819,1077.882561,sheltered,South Lagoon,24.82366817,Cladiella,Soft_coral,Soft_Coral,0
KI2018,After,site8,Q58.3,Medium,1212.82819,1077.882561,sheltered,South Lagoon,24.82366817,Lobophytum,Soft_coral,Soft_Coral,0
KI2018,After,site8,Q58.3,Medium,1212.82819,1077.882561,sheltered,South Lagoon,24.82366817,Sarcophyton,Soft_coral,Soft_Coral,0
KI2018,After,site8,Q58.3,Medium,1212.82819,1077.882561,sheltered,South Lagoon,24.82366817,Sinularia,Soft_coral,Soft_Coral,0
KI2018,After,site8,Q58.6,Medium,1212.82819,1077.882561,sheltered,South Lagoon,24.82366817,Cladiella,Soft_coral,Soft_Coral,0
KI2018,After,site8,Q58.6,Medium,1212.82819,1077.882561,sheltered,South Lagoon,24.82366817,Lobophytum,Soft_coral,Soft_Coral,0
KI2018,After,site8,Q58.6,Medium,1212.82819,1077.882561,sheltered,South Lagoon,24.82366817,Sarcophyton,Soft_coral,Soft_Coral,0
KI2018,After,site8,Q58.6,Medium,1212.82819,1077.882561,sheltered,South Lagoon,24.82366817,Sinularia,Soft_coral,Soft_Coral,0
KI2018,After,site8,Q6.0,Medium,1212.82819,1077.882561,sheltered,South Lagoon,24.82366817,Cladiella,Soft_coral,Soft_Coral,0
KI2018,After,site8,Q6.0,Medium,1212.82819,1077.882561,sheltered,South Lagoon,24.82366817,Lobophytum,Soft_coral,Soft_Coral,0
KI2018,After,site8,Q6.0,Medium,1212.82819,1077.882561,sheltered,South Lagoon,24.82366817,Sarcophyton,Soft_coral,Soft_Coral,0
KI2018,After,site8,Q6.0,Medium,1212.82819,1077.882561,sheltered,South Lagoon,24.82366817,Sinularia,Soft_coral,Soft_Coral,0
KI2018,After,site8,Q6.1,Medium,1212.82819,1077.882561,sheltered,South Lagoon,24.82366817,Cladiella,Soft_coral,Soft_Coral,0
KI2018,After,site8,Q6.1,Medium,1212.82819,1077.882561,sheltered,South Lagoon,24.82366817,Lobophytum,Soft_coral,Soft_Coral,0
KI2018,After,site8,Q6.1,Medium,1212.82819,1077.882561,sheltered,South Lagoon,24.82366817,Sarcophyton,Soft_coral,Soft_Coral,0
KI2018,After,site8,Q6.1,Medium,1212.82819,1077.882561,sheltered,South Lagoon,24.82366817,Sinularia,Soft_coral,Soft_Coral,0
KI2018,After,site8,Q8.6,Medium,1212.82819,1077.882561,sheltered,South Lagoon,24.82366817,Cladiella,Soft_coral,Soft_Coral,0
KI2018,After,site8,Q8.6,Medium,1212.82819,1077.882561,sheltered,South Lagoon,24.82366817,Lobophytum,Soft_coral,Soft_Coral,0
KI2018,After,site8,Q8.6,Medium,1212.82819,1077.882561,sheltered,South Lagoon,24.82366817,Sarcophyton,Soft_coral,Soft_Coral,0
KI2018,After,site8,Q8.6,Medium,1212.82819,1077.882561,sheltered,South Lagoon,24.82366817,Sinularia,Soft_coral,Soft_Coral,0
KI2018,After,site8,Q9.7,Medium,1212.82819,1077.882561,sheltered,South Lagoon,24.82366817,Cladiella,Soft_coral,Soft_Coral,0
KI2018,After,site8,Q9.7,Medium,1212.82819,1077.882561,sheltered,South Lagoon,24.82366817,Lobophytum,Soft_coral,Soft_Coral,0
KI2018,After,site8,Q9.7,Medium,1212.82819,1077.882561,sheltered,South Lagoon,24.82366817,Sarcophyton,Soft_coral,Soft_Coral,0
KI2018,After,site8,Q9.7,Medium,1212.82819,1077.882561,sheltered,South Lagoon,24.82366817,Sinularia,Soft_coral,Soft_Coral,0
KI2018,After,site8,Q9.9,Medium,1212.82819,1077.882561,sheltered,South Lagoon,24.82366817,Cladiella,Soft_coral,Soft_Coral,0
KI2018,After,site8,Q9.9,Medium,1212.82819,1077.882561,sheltered,South Lagoon,24.82366817,Lobophytum,Soft_coral,Soft_Coral,0
KI2018,After,site8,Q9.9,Medium,1212.82819,1077.882561,sheltered,South Lagoon,24.82366817,Sarcophyton,Soft_coral,Soft_Coral,0
KI2018,After,site8,Q9.9,Medium,1212.82819,1077.882561,sheltered,South Lagoon,24.82366817,Sinularia,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q0.2,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Cladiella,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q0.2,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Lobophytum,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q0.2,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Sarcophyton,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q0.2,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Sinularia,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q1.2,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Cladiella,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q1.2,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Lobophytum,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q1.2,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Sarcophyton,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q1.2,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Sinularia,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q10.7,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Cladiella,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q10.7,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Lobophytum,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q10.7,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Sarcophyton,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q10.7,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Sinularia,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q16.2,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Cladiella,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q16.2,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Lobophytum,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q16.2,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Sarcophyton,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q16.2,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Sinularia,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q16.7,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Cladiella,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q16.7,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Lobophytum,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q16.7,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Sarcophyton,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q16.7,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Sinularia,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q19.3,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Cladiella,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q19.3,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Lobophytum,Soft_coral,Soft_Coral,0.031578947
KI2019,After,site12,Q19.3,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Sarcophyton,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q19.3,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Sinularia,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q20.9,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Cladiella,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q20.9,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Lobophytum,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q20.9,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Sarcophyton,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q20.9,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Sinularia,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q21.3,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Cladiella,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q21.3,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Lobophytum,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q21.3,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Sarcophyton,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q21.3,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Sinularia,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q24.4,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Cladiella,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q24.4,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Lobophytum,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q24.4,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Sarcophyton,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q24.4,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Sinularia,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q3.3,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Cladiella,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q3.3,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Lobophytum,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q3.3,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Sarcophyton,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q3.3,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Sinularia,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q35.2,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Cladiella,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q35.2,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Lobophytum,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q35.2,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Sarcophyton,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q35.2,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Sinularia,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q37,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Cladiella,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q37,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Lobophytum,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q37,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Sarcophyton,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q37,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Sinularia,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q37.6,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Cladiella,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q37.6,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Lobophytum,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q37.6,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Sarcophyton,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q37.6,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Sinularia,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q38,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Cladiella,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q38,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Lobophytum,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q38,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Sarcophyton,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q38,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Sinularia,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q39.5,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Cladiella,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q39.5,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Lobophytum,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q39.5,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Sarcophyton,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q39.5,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Sinularia,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q43.2,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Cladiella,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q43.2,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Lobophytum,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q43.2,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Sarcophyton,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q43.2,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Sinularia,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q44.2,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Cladiella,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q44.2,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Lobophytum,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q44.2,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Sarcophyton,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q44.2,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Sinularia,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q47.9,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Cladiella,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q47.9,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Lobophytum,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q47.9,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Sarcophyton,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q47.9,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Sinularia,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q49,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Cladiella,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q49,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Lobophytum,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q49,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Sarcophyton,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q49,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Sinularia,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q50.8,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Cladiella,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q50.8,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Lobophytum,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q50.8,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Sarcophyton,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q50.8,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Sinularia,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q54,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Cladiella,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q54,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Lobophytum,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q54,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Sarcophyton,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q54,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Sinularia,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q56.6,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Cladiella,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q56.6,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Lobophytum,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q56.6,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Sarcophyton,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q56.6,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Sinularia,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q57,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Cladiella,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q57,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Lobophytum,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q57,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Sarcophyton,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q57,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Sinularia,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q58.3,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Cladiella,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q58.3,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Lobophytum,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q58.3,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Sarcophyton,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q58.3,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Sinularia,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q58.6,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Cladiella,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q58.6,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Lobophytum,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q58.6,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Sarcophyton,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q58.6,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Sinularia,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q6,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Cladiella,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q6,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Lobophytum,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q6,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Sarcophyton,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q6,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Sinularia,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q6.1,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Cladiella,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q6.1,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Lobophytum,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q6.1,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Sarcophyton,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q6.1,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Sinularia,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q8.6,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Cladiella,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q8.6,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Lobophytum,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q8.6,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Sarcophyton,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q8.6,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Sinularia,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q9.7,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Cladiella,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q9.7,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Lobophytum,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q9.7,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Sarcophyton,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q9.7,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Sinularia,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q9.9,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Cladiella,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q9.9,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Lobophytum,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q9.9,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Sarcophyton,Soft_coral,Soft_Coral,0
KI2019,After,site12,Q9.9,Medium,1212.82819,1043.198364,sheltered,Vaskess Bay,NA,Sinularia,Soft_coral,Soft_Coral,0
KI2019,After,site27,Q0.2,Very High,7276,1111.995276,sheltered,North Lagoon,NA,Cladiella,Soft_coral,Soft_Coral,0
KI2019,After,site27,Q0.2,Very High,7276,1111.995276,sheltered,North Lagoon,NA,Lobophytum,Soft_coral,Soft_Coral,0
KI2019,After,site27,Q0.2,Very High,7276,1111.995276,sheltered,North Lagoon,NA,Sarcophyton,Soft_coral,Soft_Coral,0
KI2019,After,site27,Q0.2,Very High,7276,1111.995276,sheltered,North Lagoon,NA,Sinularia,Soft_coral,Soft_Coral,0
KI2019,After,site27,Q0.22,Very High,7276,1111.995276,sheltered,North Lagoon,NA,Cladiella,Soft_coral,Soft_Coral,0
KI2019,After,site27,Q0.22,Very High,7276,1111.995276,sheltered,North Lagoon,NA,Lobophytum,Soft_coral,Soft_Coral,0
KI2019,After,site27,Q0.22,Very High,7276,1111.995276,sheltered,North Lagoon,NA,Sarcophyton,Soft_coral,Soft_Coral,0
KI2019,After,site27,Q0.22,Very High,7276,1111.995276,sheltered,North Lagoon,NA,Sinularia,Soft_coral,Soft_Coral,0
KI2019,After,site27,Q1.2,Very High,7276,1111.995276,sheltered,North Lagoon,NA,Cladiella,Soft_coral,Soft_Coral,0
KI2019,After,site27,Q1.2,Very High,7276,1111.995276,sheltered,North Lagoon,NA,Lobophytum,Soft_coral,Soft_Coral,0
KI2019,After,site27,Q1.2,Very High,7276,1111.995276,sheltered,North Lagoon,NA,Sarcophyton,Soft_coral,Soft_Coral,0
KI2019,After,site27,Q1.2,Very High,7276,1111.995276,sheltered,North Lagoon,NA,Sinularia,Soft_coral,Soft_Coral,0
KI2019,After,site27,Q1.22,Very High,7276,1111.995276,sheltered,North Lagoon,NA,Cladiella,Soft_coral,Soft_Coral,0
KI2019,After,site27,Q1.22,Very High,7276,1111.995276,sheltered,North Lagoon,NA,Lobophytum,Soft_coral,Soft_Coral,0
KI2019,After,site27,Q1.22,Very High,7276,1111.995276,sheltered,North Lagoon,NA,Sarcophyton,Soft_coral,Soft_Coral,0
KI2019,After,site27,Q1.22,Very High,7276,1111.995276,sheltered,North Lagoon,NA,Sinularia,Soft_coral,Soft_Coral,0
KI2019,After,site27,Q10.7,Very High,7276,1111.995276,sheltered,North Lagoon,NA,Cladiella,Soft_coral,Soft_Coral,0
KI2019,After,site27,Q10.7,Very High,7276,1111.995276,sheltered,North Lagoon,NA,Lobophytum,Soft_coral,Soft_Coral,0
KI2019,After,site27,Q10.7,Very High,7276,1111.995276,sheltered,North Lagoon,NA,Sarcophyton,Soft_coral,Soft_Coral,0
KI2019,After,site27,Q10.7,Very High,7276,1111.995276,sheltered,North Lagoon,NA,Sinularia,Soft_coral,Soft_Coral,0
KI2019,After,site27,Q10.72,Very High,7276,1111.995276,sheltered,North Lagoon,NA,Cladiella,Soft_coral,Soft_Coral,0
KI2019,After,site27,Q10.72,Very High,7276,1111.995276,sheltered,North Lagoon,NA,Lobophytum,Soft_coral,Soft_Coral,0
KI2019,After,site27,Q10.72,Very High,7276,1111.995276,sheltered,North Lagoon,NA,Sarcophyton,Soft_coral,Soft_Coral,0
KI2019,After,site27,Q10.72,Very High,7276,1111.995276,sheltered,North Lagoon,NA,Sinularia,Soft_coral,Soft_Coral,0
KI2019,After,site27,Q16.2,Very High,7276,1111.995276,sheltered,North Lagoon,NA,Cladiella,Soft_coral,Soft_Coral,0
KI2019,After,site27,Q16.2,Very High,7276,1111.995276,sheltered,North Lagoon,NA,Lobophytum,Soft_coral,Soft_Coral,0
KI2019,After,site27,Q16.2,Very High,7276,1111.995276,sheltered,North Lagoon,NA,Sarcophyton,Soft_coral,Soft_Coral,0
KI2019,After,site27,Q16.2,Very High,7276,1111.995276,sheltered,North Lagoon,NA,Sinularia,Soft_coral,Soft_Coral,0
KI2019,After,site27,Q16.22,Very High,7276,1111.995276,sheltered,North Lagoon,NA,Cladiella,Soft_coral,Soft_Coral,0
KI2019,After,site27,Q16.22,Very High,7276,1111.995276,sheltered,North Lagoon,NA,Lobophytum,Soft_coral,Soft_Coral,0
KI2019,After,site27,Q16.22,Very High,7276,1111.995276,sheltered,North Lagoon,NA,Sarcophyton,Soft_coral,Soft_Coral,0
KI2019,After,site27,Q16.22,Very High,7276,1111.995276,sheltered,North Lagoon,NA,Sinularia,Soft_coral,Soft_Coral,0
KI2019,After,site27,Q16.7,Very High,7276,1111.995276,sheltered,North Lagoon,NA,Cladiella,Soft_coral,Soft_Coral,0
KI2019,After,site27,Q16.7,Very High,7276,1111.995276,sheltered,North Lagoon,NA,Lobophytum,Soft_coral,Soft_Coral,0
KI2019,After,site27,Q16.7,Very High,7276,1111.995276,sheltered,North Lagoon,NA,Sarcophyton,Soft_coral,Soft_Coral,0
KI2019,After,site27,Q16.7,Very High,7276,1111.995276,sheltered,North Lagoon,NA,Sinularia,Soft_coral,Soft_Coral,0
KI2019,After,site27,Q16.72,Very High,7276,1111.995276,sheltered,North Lagoon,NA,Cladiella,Soft_coral,Soft_Coral,0
KI2019,After,site27,Q16.72,Very High,7276,1111.995276,sheltered,North Lagoon,NA,Lobophytum,Soft_coral,Soft_Coral,0
KI2019,After,site27,Q16.72,Very High,7276,1111.995276,sheltered,North Lagoon,NA,Sarcophyton,Soft_coral,Soft_Coral,0
KI2019,After,site27,Q16.72,Very High,7276,1111.995276,sheltered,North Lagoon,NA,Sinularia,Soft_coral,Soft_Coral,0
KI2019,After,site27,Q19.3,Very High,7276,1111.995276,sheltered,North Lagoon,NA,Cladiella,Soft_coral,Soft_Coral,0
KI2019,After,site27,Q19.3,Very High,7276,1111.995276,sheltered,North Lagoon,NA,Lobophytum,Soft_coral,Soft_Coral,0
KI2019,After,site27,Q19.3,Very High,7276,1111.995276,sheltered,North Lagoon,NA,Sarcophyton,Soft_coral,Soft_Coral,0
